id,created_at,text
1253479440035704832,2020-04-24 00:22:41,Always multi tasking! #KUWTK https://t.co/Y1uutuEJmq
1253479229741649921,2020-04-24 00:21:51,Everyone rubs his head. He has the most perfect shaped head lol https://t.co/YSrNs1XBvz
1253479103795064832,2020-04-24 00:21:21,He’s on way more this season! ✨😍 #KUWTK https://t.co/DbvHcxg2KC
1253478858830970881,2020-04-24 00:20:23,And how cute is Rob on #KUWTK
1253478779554418688,2020-04-24 00:20:04,How cute is little Psalm #KUWTK
1253478552927789057,2020-04-24 00:19:10,I love that you guys get to see a glimpse of the reform work that I do on #KUWTK
1253477419341631488,2020-04-24 00:14:39,Sharing this gift with everyone was so  special! It was a cry fest from the start! Visiting our childhood home and spending the day there were the best memories ever! #KUWTK
1253476769509699584,2020-04-24 00:12:04,This meant the world to my mom and I knew it would #KUWTK https://t.co/rJI6yDGuAl
1253475940094447616,2020-04-24 00:08:47,OMG This Uber East commercial is sooo funny!!! #KUWTK
1253475584161669120,2020-04-24 00:07:22,I love @khloekardashian wearing the Kims My Lawyer sweatshirt #KUWTK
1253429482318266368,2020-04-23 21:04:10,It’s #KUWTK Thursday! Watch a brand new episode of Keeping Up tonight at 8/7c on E! https://t.co/RDBBm6JtW8
1253421613229289473,2020-04-23 20:32:54,Ok I just finished the season finale of Little Fires Everywhere. You all HAVE to watch this show!!!!! 🔥🔥🔥
1253421457322868742,2020-04-23 20:32:17,Look at this face! https://t.co/hvk9aeRMT9
1253353254987149316,2020-04-23 16:01:16,"JUST RESTOCKED: @SKIMS Fits Everybody — made from the softest butter material, our most loved bralettes and underwear are back in stock. Shop the restock now at https://t.co/Qsy51Sl2Sd and enjoy free shipping on domestic orders over $75. https://t.co/Srowb3z03F"
1253349735047540738,2020-04-23 15:47:17,🎚 https://t.co/26GzOJNPNr
1253050142682419201,2020-04-22 19:56:49,My favorite ladies. Fun fact my grandma has a creep IG account to see what were all up to. https://t.co/RxXiLpL45p
1253005924421287937,2020-04-22 17:01:06,The future is now—Happy Earth Day today and everyday #FutureEarthDay https://t.co/gOz4ZGZE46
1253000917554585601,2020-04-22 16:41:13,Congrats Alexis!!!!! ✨ Thank you for sharing your story with me and the world! ✨ https://t.co/kFXLTfmrhE
1252996171523489793,2020-04-22 16:22:21,"Last week, Ohio Governor Mike DeWine commuted the sentence of #AlexisMartin.  I met Alexis last year and have been actively following her case. Thank you to her lawyers and the nonprofit @ohiojpc who fought tirelessly for her freedom. I love seeing these pics of Alexis! https://t.co/gmbCJubF31"
1252995982695952384,2020-04-22 16:21:36,"As a 15-year-old survivor of sex trafficking, Alexis Martin needed resources and advocacy–not a sentence in adult prison. Alexis is finally free today because of generous pro bono lawyers and staff from the @ohiojpc. Thank you for all that you do. https://t.co/nzTgVuRenh"
1252783767317630976,2020-04-22 02:18:20,The best thing I’ve been doing is organizing all of the pictures in my phone and making folders for each of my children. https://t.co/GVJgTCmPr2
1252754654770806785,2020-04-22 00:22:39,The police rushed to judgment when they arrested Kevin. This innocent man went from living freely to having his world upended by a murder trial to death row in under 4 months. That's more than enough injustice for one person. OH needs to correct its mistake before it's too late. https://t.co/SVEF25IwEO
1252753096242913280,2020-04-22 00:16:27,"This is not OK. Kevin Keith survived 10 yrs on death row for a crime he didn’t commit, only to find himself under threat of death again, trapped in a prison that has become the leading hotspot for COVID-19. PLEASE HELP https://t.co/7CqDBLHLIZ"
1252734177037910022,2020-04-21 23:01:17,I miss glam. Can we FT and get a glam lesson ⁦@makeupbyarielT⁩ ⁦@ChrisAppleton1⁩ https://t.co/5HQOrE6i0X
1252634702164475906,2020-04-21 16:26:00,This is so amazing!!! I lounge around in this collection. I’m obsessed with it 🤍 https://t.co/jzwwwx9fpZ
1252634074310742023,2020-04-21 16:23:30,🖤🖤🖤 https://t.co/zzNlmEXoUa
1252633187999715332,2020-04-21 16:19:59,So happy for you!!! You’re going to love this collection https://t.co/N4hn8mc3Q0
1252633009465053186,2020-04-21 16:19:16,I hope you enjoy! 🤍 https://t.co/Dug28XB0cA
1252628350490882055,2020-04-21 16:00:46,AVAILABLE NOW: @SKIMS Stretch Rib. Shop now in 3 colors and in sizes XXS - 5X at https://t.co/Qsy51Sl2Sd and enjoy free shipping on domestic orders over $75. https://t.co/plHmoMvsg5
1252338304072028160,2020-04-20 20:48:13,I’m self shooting something really exciting today on zoom. This is a throwback but wait until you see what we have coming #NewCozyColorsComingSoon #skims @SKIMS https://t.co/Z4V3k7furB
1252322170274897920,2020-04-20 19:44:07,I just binged Big Little Lies! It’s sooo good! Who has seen it?
1252264489275310080,2020-04-20 15:54:54,My mom and I on set of our KKW X KRIS FRAGRANCE collab! Available now at https://t.co/tbQezJJIwC https://t.co/qMR3M7eTpx
1252059789540184065,2020-04-20 02:21:30,Back to the Future (2014) 📸 @splashnews https://t.co/0SBe09c5oq
1251962714684973056,2020-04-19 19:55:46,🤍🤍🤍 🍷 🍷🍷 https://t.co/sBzJiWQnYS
1251901264310517760,2020-04-19 15:51:35,https://t.co/Qsy51Sl2Sd https://t.co/7BmesXuPvB
1251557661738500096,2020-04-18 17:06:14,Happy Birthday @kourtneykardash https://t.co/x2KURYRJXb
1251557617786331136,2020-04-18 17:06:03,Happy Birthday @kourtneykardash https://t.co/8nFHIn6t2l
1251557540502085633,2020-04-18 17:05:45,I couldn't be more thankful for our memories together. You pack a mean punch I love you so much and can’t wait until this is all over so we can celebrate together. @kourtneykardash https://t.co/UEf49IkBrl
1251557473460387842,2020-04-18 17:05:29,"Happy Birthday @kourtneykardash I had to find some good throwbacks to celebrate you today! I remember these moments so vividly. I love your strong will to do whatever makes your soul happy, the love you have for you children and for being the best big sister. https://t.co/9IEfLA7sao"
1251354521936093186,2020-04-18 03:39:01,Happy Birthday!!!!!! https://t.co/H2UjwFEZGw
1251353755632594947,2020-04-18 03:35:59,I just finished watching Little Fires Everywhere with @ReeseW and @kerrywashington . It's soooo good and crazy! Who's seen it?
1251331402743808002,2020-04-18 02:07:09,Found this pic of these cuties in my phone ✨🤍 https://t.co/lAtGZnp6R0
1251277588095315968,2020-04-17 22:33:19,Alexis Martin is a sex traffic survivor and I was honored to be able to share her story on the Justice Project. Thank you Governor DeWine for commuting her sentence. 🙏🏼 @GovMikeDeWine
1251277074444120065,2020-04-17 22:31:16,Thank you Governor DeWine!!!! 🙏🏼✨ https://t.co/MJEskyeOc2
1251246531048505344,2020-04-17 20:29:54,On Set 📸 @SKIMS Stretch Rib Photoshoot https://t.co/Qsy51Sl2Sd https://t.co/CB1ahr9crG
1251178732221542400,2020-04-17 16:00:30,The @SKIMS Solutionwear pieces you’ve been waiting for are back in stock! Shop the Sculpting Bodysuit Mid Thigh and Sculpting Bra now at https://t.co/Qsy51Sl2Sd before they sell out and enjoy free shipping on domestic orders over $75. https://t.co/k917k3qpyi
1250998910941708289,2020-04-17 04:05:57,Sing it Demi!!!! So beautiful ✨🤍 #disneysingalong
1250998375186460673,2020-04-17 04:03:49,How magical is @MichaelBuble ‘s voice ✨✨ #disneysingalong
1250994917733568512,2020-04-17 03:50:05,I love @torikelly ‘s voice so much #disneysingalong ✨🤍
1250993983150415873,2020-04-17 03:46:22,Awww @xtina sounds so amazing! ✨
1250990298580135937,2020-04-17 03:31:44,How beautiful does @ArianaGrande look!!!!!!!!!! #disneysingalong 🤍🤍🤍🤍
1250987663198322690,2020-04-17 03:21:15,Beyoncé sounds so beautiful #disneysingalong ✨✨✨
1250984660177260544,2020-04-17 03:09:19,OMG @derekhough and @juliannehough KILLED it!!!!!!!!! #disneysingalong
1250984378080956416,2020-04-17 03:08:12,Who is watching the Disney Sing along on ABC???? It’s soooooooo good!!!!
1250951981620801542,2020-04-17 00:59:28,I love khloe as a brunette!
1250949988659589120,2020-04-17 00:51:33,My mom stalked @tracyromulus over this for a week after trying to figure this out! #KUWTK
1250949679728095232,2020-04-17 00:50:19,This call was soooooo funny. I always laugh and can’t hold it in this was so hard for me #KUWTK
1250948927488012288,2020-04-17 00:47:20,Why thank you! https://t.co/2T8fJ0vDcv
1250948727381954560,2020-04-17 00:46:32,Yes!!!!!! @tracyromulus #KUWTK https://t.co/2ZtOKadBTS
1250946947755597824,2020-04-17 00:39:28,Hahahaha the wig #KUWTK
1250946467965005825,2020-04-17 00:37:34,!!!!!!!!! 🛎🛎🛎 https://t.co/TxHOR3hRW5
1250946206336905217,2020-04-17 00:36:31,I don’t remember getting a bell 🛎 lol #KUWTK
1250946114489946112,2020-04-17 00:36:09,OMG that flashback of my old room at my apartment ✨#KUWTK
1250944650967310336,2020-04-17 00:30:20,!!!!!! https://t.co/kQaEj0fjlY
1250944603835924482,2020-04-17 00:30:09,I was so used to you guys ganging up on me it didn’t even phase me LOL https://t.co/r2F4JR6dev
1250944490090541056,2020-04-17 00:29:42,I did Lasic eye surgery and then had to perform with the pussycat dolls less than a week later and was not supposed to wear any mascara and I had on so many sets of fake eyelashes I can hardly see https://t.co/9JJIAcd3Ea
1250944312063356928,2020-04-17 00:29:00,Khloe you have to post them ASAP https://t.co/9vHBv651aM
1250944253120745473,2020-04-17 00:28:46,Yes I’m on the treadmill and watching at the same time and live tweeting with you guys https://t.co/Ccf19NGUMJ
1250941953627156482,2020-04-17 00:19:37,Can’t fool North! She knew that was @khloekardashian straight away! #KUWTK
1250941307075227648,2020-04-17 00:17:03,OMG @ForeverMalika you didn’t want to tell me you were pregnant!!!!! I do NOT have a big mouth! #KUWTK
1250940933639565315,2020-04-17 00:15:34,These memories of me doing lasik eye surgery are crazy! It looks so scary 👁
1250940487449505794,2020-04-17 00:13:48,I spy @KylieJenner &amp;  @stassiebaby wearing @skims cozy collection on #KUWTK
1250940149543944193,2020-04-17 00:12:27,I would say the Todd Kraines prank or this new one is pretty good but you’ll have to wait and see what this new one really is and how it progresses #KUWTK https://t.co/FCtNI7c5KE
1250939054503260162,2020-04-17 00:08:06,I will say the Todd Krianes prank was the best ever!!
1250938874932555776,2020-04-17 00:07:23,I love seeing Stass and Kylie on #KUWTK
1250937884175003648,2020-04-17 00:03:27,Ok guys I’m here to love tweet and I can’t wait for you to see tonight’s episode!!! The pranks are back and this is a goooood one! #KUWTK
1250881374690648066,2020-04-16 20:18:54,It’s Keeping Up Thursday!!! Tune in to a brand new episode of #KUWTK tonight at 8/7c on E! https://t.co/0flOfU8ETM
1250829636247879683,2020-04-16 16:53:19,"Launching April 21: @SKIMS Stretch Rib is made with supportive ribbed fabric that moves and stretches with your body. Available in 3 new colors and in sizes XXS - 5X, shop Stretch Rib on Tuesday, April 21 at 9AM PST / 12PM EST exclusively at https://t.co/Qsy51Sl2Sd. https://t.co/YmIY346OKV"
1250816490951098368,2020-04-16 16:01:05,"Available in new 3 colors and in sizes XXS - 5X, shop SKIMS Stretch Rib on Tuesday, April 21 at 9AM PST / 12PM EST exclusively at https://t.co/Qsy51Sl2Sd. Join the waitlist now to receive early access to shop."
1250816409715777538,2020-04-16 16:00:45,"Coming soon: @SKIMS Stretch Rib — a sleek, sport-inspired collection of soft ribbed underwear and loungewear pieces that flatter the body and mold to your curves. https://t.co/eAweYqFZEv"
1250667375206125568,2020-04-16 06:08:33,Who has seen “The Innocence Files” on Netflix? I’m gonna start it
1250506872198778881,2020-04-15 19:30:46,A perfect birthday present to yourself 🤍 https://t.co/xNHSofOfKs
1250504138804408322,2020-04-15 19:19:54,I can’t wait for you to try it!!! https://t.co/2dVADxG0EU
1250502529051435008,2020-04-15 19:13:30,🤍 https://t.co/KSP8f0LTkN
1250502445073137664,2020-04-15 19:13:10,We hope you enjoy this collab! It’s our favorite fragrance 🤍 https://t.co/nf5kftA326
1250499389023498244,2020-04-15 19:01:02,"In addition, we are proud to be supporting @BlessinBackpack’s national efforts to help feed children affected by the COVID-19 pandemic by donating 20% of proceeds site wide on https://t.co/tbQezJJIwC until May 5th. https://t.co/WjI0IokSLJ"
1250499366546280448,2020-04-15 19:00:56,"To celebrate launch day, for 24 hours only, receive FREE shipping on the purchase of #KKWxKRIS or any domestic order over $40. https://t.co/0NAPRAFqd2"
1250499298950877190,2020-04-15 19:00:40,"My first @KKWFRAGRANCE collaboration with my mom @KrisJenner KKW X KRIS by @KKWFRAGRANCE is finally available at https://t.co/tbQezJJIwC!!! We can’t wait for you to smell this gorgeous woody, white floral fragrance and truly hope you love wearing it as much as we do. https://t.co/WEfWKnbXaL"
1250472343572545542,2020-04-15 17:13:34,GQ GENIUS ✨ https://t.co/AGQOiLlnDE
1250472215457529857,2020-04-15 17:13:03,GQ GENIUS ✨ https://t.co/4CvjMZW0FF
1250472027670151169,2020-04-15 17:12:18,GQ GENIUS ✨ https://t.co/4Mxy8j31ps
1250471944648044551,2020-04-15 17:11:58,GQ GENIUS ✨ https://t.co/JrErt1SGj5
1250455073089449985,2020-04-15 16:04:56,So far from my friends and people we have sent it out to they are saying this is their favorite scent https://t.co/i57oqZaHcQ
1250447178901807104,2020-04-15 15:33:34,What????? Yes!!! It’s a must see! https://t.co/BbzgIFFvUS
1250446757089116160,2020-04-15 15:31:53,Today’s the day! My first @KKWFRAGRANCE collaboration with my mom launches at 12PM PDT on https://t.co/tbQezJJIwC @KrisJenner #KKWxKRIS https://t.co/0bUswM4kCK
1250225492160139265,2020-04-15 00:52:40,TWINZIES https://t.co/nt0O1PM6BZ
1250134713395744768,2020-04-14 18:51:56,KKW X KRIS LAUNCHING TOMORROW https://t.co/tbQezJJIwC https://t.co/PEzroT7aje
1250112372242595847,2020-04-14 17:23:10,Really thinking about this blonde hair @ChrisAppleton1 📸 @BFA https://t.co/xcserfdGCf
1249884667572105216,2020-04-14 02:18:21,😂😂😂 https://t.co/pPOSeYatp0
1249733419401183232,2020-04-13 16:17:20,JUST RESTOCKED: the @SKIMS Waist Trainer — available now in Clay and Onyx and in sizes XXS - 4X. Shop now at https://t.co/Qsy51Sl2Sd and enjoy free shipping on domestic orders over $75. https://t.co/J0QIRvPXEu
1249436159371067393,2020-04-12 20:36:08,Happy Easter https://t.co/CGracu9q6R
1249421654633009152,2020-04-12 19:38:30,Amazing Grace @AndreaBocelli https://t.co/8CH6aORzLX
1249405239251193856,2020-04-12 18:33:16,A prayer for our world from @AndreaBocelli.                             https://t.co/YV73AVSLbl
1249338660161380352,2020-04-12 14:08:42,Happy Birthday True https://t.co/6l5qQmFgCQ
1249338497766264833,2020-04-12 14:08:04,Happy Birthday True https://t.co/U0dxEpxCV3
1249338384847220738,2020-04-12 14:07:37,"My sweet baby True. Happy 2nd Birthday! I wish we could all be there with you to celebrate you today! I love you so much precious girl! ✨Looking through pictures to post made me so happy, this cousin bond is so special and will last forever ✨ https://t.co/yYIH9nSukg"
1249203140152438785,2020-04-12 05:10:12,KKW X KRIS 📸 @donnatrope https://t.co/tbQezJJIwC https://t.co/YPrLWME3Xs
1249080285972410368,2020-04-11 21:02:01,Does this ever happen to anyone else where your text messages on your iPhone are all blank and looks like you have no conversations going? How do we fix this without turning off and on your phone!
1249040151067557889,2020-04-11 18:22:32,7th grade coolness https://t.co/BYfGJq66xQ
1248839462173302785,2020-04-11 05:05:04,One of my favorite bottles we designed!  We picked this shape bottle because each point of the bottle represents each child my mother has had. KKW X KRIS https://t.co/xqkQiKwFxO
1248800359960600578,2020-04-11 02:29:42,💔 https://t.co/G5t22jVnfh
1248769374867066885,2020-04-11 00:26:34,Happy National Siblings Day https://t.co/gGk5r8XFRJ
1248752780195631104,2020-04-10 23:20:38,"Hey guys!!! If you missed my IG LIVE with my attorney @JessicaJackson at 3PM on her page, you can now watch it on my IGTV https://t.co/CIXyq0fm09"
1248741514265550848,2020-04-10 22:35:52,There’s 2.2 mil people in prisons &amp; jails right now who can’t socially distance or protect themselves from coronavirus. Go to this link to tell your law makers they need to act now so that the prisons and jails don’t become the epicenter of this pandemic https://t.co/s9SbhdQ1Mb
1248736764166123520,2020-04-10 22:16:59,Hey Guys! We’re live! Go to my attorney’s Instagram @JessicaJackson to tune in
1248726676457967616,2020-04-10 21:36:54,"Hey guys, I'm gonna do a IG LIVE at 3pm with my attorney @JessicaJackson to discuss the Justice Project and the affects the coronavirus is having on our prisons now."
1248672776069799938,2020-04-10 18:02:43,"KRIS JENNER!!!!! That’s it!!! LOL ⁦@KrisJenner⁩
4.15.20 KKW X KRIS https://t.co/tbQezJJIwC https://t.co/JLvzABSKsx"
1248434763062317056,2020-04-10 02:16:56,Sorry I didn’t live tweet I swear since we changed to Thursday nights and earlier time the week just creeps up so fast and I lost track of time
1248434614852399105,2020-04-10 02:16:21,What did you guys think of tonight’s episode? That improv class with @ScottDisick was sooooo funny!
1248390485476958210,2020-04-09 23:21:00,Brand new episode of #KUWTK starts in less than an hour!!!
1248354833050079232,2020-04-09 20:59:20,It’s #KUWTK Thursday!!! Tune in to a brand new episode of Keeping Up with the Kardashians Tonight at 8/7c on E! https://t.co/Z6FbIP9Vfm
1248310508165500929,2020-04-09 18:03:12,I’m walking you step-by-step through a quick and natural makeup routine for staying home. (With unexpected cameo from North) I’m using some of my @kkwbeauty essentials. Watch the full on my IGTV https://t.co/IwcYzA4flT
1248281988102000643,2020-04-09 16:09:52,"Our family is proud to partner with @UCLA on the Robert G. Kardashian Center for Esophageal Health, which pays tribute to our father. #EsophagealCancerAwarenessMonth #UCLA100 https://t.co/ZzKxojAkw7"
1248281281869340673,2020-04-09 16:07:04,This month is also an important time for us as we remember our father and shine a light on Esophageal Cancer Awareness Month. We’d like to thank the dedicated staff of skilled doctors and nurses that work at the UCLA Robert G. Kardashian Center for Esophageal Health.
1248281242333782021,2020-04-09 16:06:54,Today marks the 1 year anniversary of the @UCLA Robert G. Kardashian Center for Esophageal Health. More than ever we are thinking about the medical staff on the front lines during this pandemic and thankful for everyone who risks their lives each day for others. https://t.co/OYGeMVjw1C
1248238516875808769,2020-04-09 13:17:08,"Right now more than ever, @MountSinaiNYC’s healthcare workers on the frontlines of the COVID-19 crisis are in critical need of support and equipment. Learn more about how you can help across the US here: https://t.co/q25D4q9L7U or scan the @GetFlowcode #MountSinaiStrong #NYCTough https://t.co/uA7FiESwp9"
1248025910206509056,2020-04-08 23:12:18,"JUST DROPPED: Ultra smooth and super soft, @SKIMS Smooth Essentials are the new everyday luxury. Available now in 5 tonal shades and in sizes XXS - 4X exclusively at https://t.co/Qsy51Sl2Sd. https://t.co/5SyUuy6EN8"
1247973205748441088,2020-04-08 19:42:53,On Set 📸 @SKIMS Smooth Essentials Photoshoot https://t.co/Qsy51Sl2Sd https://t.co/duDppb8vpu
1247957985713741825,2020-04-08 18:42:24,"Happy 80th Bday to my Uncle! My dads brother, Tom. I don’t usually post because I know you like privacy but I had to shout so loud a big HAPPY BIRTHDAY. Uncle Tommy I love you so much! We have the best memories and I can’t wait to celebrate with you when we can all be together https://t.co/67ejZ6Z5Ix"
1247941054621454337,2020-04-08 17:35:07,Watch @lala’s new show!!! Reclaim Your Life on @FacebookWatch now! https://t.co/B7CYy7NAiT https://t.co/cpJ5ZE9U4s
1247920518650564608,2020-04-08 16:13:31,You’re going to love this collection!!! https://t.co/yTRgjQPhhh
1247919035339112452,2020-04-08 16:07:37,Aww thank you!!! Love you 🤍🤍🤍 https://t.co/3wKFI0qcl6
1247917257608617985,2020-04-08 16:00:34,NOW AVAILABLE: Smooth Essentials — a curated collection of second-skin styles designed for an invisible look and feel. Shop the @SKIMS Smooth Essentials collection now at https://t.co/Qsy51Sl2Sd and enjoy free shipping on domestic orders over $75. https://t.co/lyTkl5beuF
1247729333722062848,2020-04-08 03:33:49,I miss just going out lol I hope everyone is staying safe and sane! 📸 @splashnews https://t.co/CKv7lLCB0v
1247641073851068417,2020-04-07 21:43:06,Join me in supporting @cmnhospitals during #ChildrensHospitalWeek because kids need care now. They need children’s hospitals now more than ever! Visit https://t.co/aG7mEYRlIT to learn more. https://t.co/7W4CLI6J5h
1247544375229452290,2020-04-07 15:18:51,"Hey guys! If you’re in the U.S. and missed my documentary #KKWTheJusticeProject, you can watch the entire documentary right now on @Oxygen’s YouTube! I can’t wait for you guys to see it and let me know what you think https://t.co/vKaYXGT79g"
1247540117557796867,2020-04-07 15:01:56,"Shop @SKIMS Smooth Essentials tomorrow, Wednesday April 8 at 9AM PST / 12PM EST exclusively at https://t.co/Qsy51S3rtD. Available in 5 tonal shades and in sizes XXS - 4X, join the waitlist now to receive early access to shop. https://t.co/u8tt6ZJeCS"
1247196574566043648,2020-04-06 16:16:49,"Shop #KKWxKRIS Wednesday, 04.15 at 12PM PDT at https://t.co/tbQezJJIwC."
1247196517007572992,2020-04-06 16:16:36,"In support of families &amp; children affected by the COVID-19 crisis, KKW FRAGRANCE will be donating 20% of profits from ALL sales from 04.15- 05.15 to @BlessinBackpack, an organization that provides food on the weekends for children across America who might otherwise go hungry."
1247196494123413505,2020-04-06 16:16:30,"My mom @KrisJenner &amp; I are so excited to announce the launch of KKW x KRIS, our first ever @kkwfragrance collaboration. A woody, white floral fragrance with the freshness of freesia, creamy white gardenia and tuberose at the heart - I know you will love wearing it as much as I do https://t.co/vS5gvqSlWm"
1247010674380869632,2020-04-06 03:58:07,Flashback https://t.co/fptFJ5o86f
1247004991396642816,2020-04-06 03:35:32,Thank you! https://t.co/kKAXIDqcZa
1246999260824064001,2020-04-06 03:12:46,Aww Thank you!!! https://t.co/VH57Tp89X8
1246997031996067842,2020-04-06 03:03:55,🤍 https://t.co/LhIPGPMG2w
1246990621732110338,2020-04-06 02:38:26,It’s so wild!!! https://t.co/43CtIZo6WS
1246988931276685318,2020-04-06 02:31:43,LOVE! https://t.co/8mrSawxj0e
1246986721490808832,2020-04-06 02:22:56,Please pursue your dreams!!! ✨⚖️ https://t.co/gPlRCf4mZV
1246983926641577984,2020-04-06 02:11:50,🤍🤍🤍 https://t.co/6YoyCELGLE
1246981770362474497,2020-04-06 02:03:16,🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️ https://t.co/CXnAv0P5Af
1246981513251610624,2020-04-06 02:02:15,West Coast Tune into @oxygen #KKWTheJusticeProject!!! I will be live tweeting with you!
1246960366761861120,2020-04-06 00:38:13,Love you Brit! https://t.co/mWc2bGFo3q
1246955808014778368,2020-04-06 00:20:06,🙏🏼 https://t.co/MBiIhSRtTx
1246955679828430849,2020-04-06 00:19:36,🤍✨ https://t.co/ZgVWYBr0XW
1246955405156077568,2020-04-06 00:18:30,🤍🤍🤍 https://t.co/Mj1tvh147L
1246953223245557760,2020-04-06 00:09:50,Thank you 🤍⚖️ https://t.co/vKSIULrz4I
1246948499809120256,2020-04-05 23:51:04,!!!!!! Absolutely NOT!!!!! https://t.co/e2kqMrWHyf
1246947503276056581,2020-04-05 23:47:06,Imagine being Alexis Martin and having the dna evidence to convict her rapist but he was found not guilty and feeling with evidence you are still not heard #KKWTheJusticeProject
1246947192490708992,2020-04-05 23:45:52,Thank you for being such a big part of The Justice Project and teaching me so much! https://t.co/TWyvD0OMbZ
1246946946893221888,2020-04-05 23:44:53,Just wait.......... https://t.co/ExNCO5PJbQ
1246946435066499072,2020-04-05 23:42:51,I had the opportunity to sit down and talk to Alexis Martin who had been sex trafficked at 14. Tune into the Justice Project on @oxygen to hear her story
1246945210036187139,2020-04-05 23:37:59,Thank you!!! https://t.co/N4IWQ302VJ
1246941760745435137,2020-04-05 23:24:17,🤍 https://t.co/JwqcOU1J6S
1246941366237548545,2020-04-05 23:22:43,@rodashian @AliceMarieFree She got LIFE plus 25 years with NO parole
1246940463346507777,2020-04-05 23:19:08,Dawn Jackson’s story breaks my heart. #KKWTheJusticeProject
1246939062042148864,2020-04-05 23:13:34,I LOVE IT https://t.co/tNEF7qLlGs
1246937838207135744,2020-04-05 23:08:42,LOL  🤍🤍🤍 https://t.co/VscYE0TYFj
1246937746444144640,2020-04-05 23:08:20,I had to start off the project with @AliceMarieFree to share a deeper look into what harsh sentences can really do to families. #KKWTheJusticeProject
1246935655709462529,2020-04-05 23:00:01,East Coast Tune into @oxygen The Justice Project starts now!!!! I will be live tweeting with you!
1246920316460433408,2020-04-05 21:59:04,"1 Hour to go!!! My new documentary #KKWTheJusticeProject 
premieres TONIGHT at 7/6c on @Oxygen. https://t.co/Sfc1HPJVy7"
1246889838109958144,2020-04-05 19:57:58,"Hi guys! Did you know that select subscribers of @ATT, @NCTCtweets, @Verizon, @DISH, and @CoxComm can access @Oxygen from now through 4/20? Head to https://t.co/72IuC9XLSq to learn how to watch in your area and tune in for #KKWTheJusticeProject TONIGHT at 7/6c."
1246875293551296514,2020-04-05 19:00:10,Tonight’s the night! My documentary #KKWTheJusticeProject premieres at 7/6c on @Oxygen. I can’t wait for you guys to see it and let me know what you think. https://t.co/OWdBtsc0r0
1246833058919088129,2020-04-05 16:12:20,Get back to basics with @SKIMS Smooth Essentials — a curated collection of super smooth styles with a second-skin fit. Shop SKIMS Smooth Essentials in 5 tonal shades and in sizes XXS - 4X on April 8 at 9AM PST / 12PM EST exclusively at https://t.co/Qsy51Sl2Sd. https://t.co/rPAwqYyfWq
1246832810025005056,2020-04-05 16:11:21,I’m wearing the @SKIMS Smooth Essentials Tank and Boy Short in Sienna  — part of the SKIMS Smooth Essentials collection launching April 8 exclusively at https://t.co/Qsy51Sl2Sd. https://t.co/RMus8BUJjw
1246591072328876033,2020-04-05 00:10:46,🤍🤍🤍 https://t.co/tpNXlJOzGI
1246577830806372352,2020-04-04 23:18:09,This pic is old but one thing I am doing during this time is practicing hair styles on my girls!  Something we are doing tonight is getting flash lights and frog watching. There are so many in our backyard at night! 🐸 I will try to post pics if we spot any on my stories! https://t.co/ejBIbINsHP
1246497133345333255,2020-04-04 17:57:30,It’s time to make a change. Join us in the fight to end America’s mass incarceration problem. My new documentary #KKWTheJusticeProject premieres this Sunday at 7/6c on @Oxygen. https://t.co/2CudfAwjY7
1246271173484257283,2020-04-04 02:59:37,"I can’t wait for you guys to watch my documentary, to get a better understanding of the justice system and see what it’s like for someone like these men to get a second chance at life after prison. Tune in to my documentary #KKWTheJusticeProject Sunday, 04.05 at 7/6c on @oxygen. https://t.co/BYBkybunI7"
1246271160561565696,2020-04-04 02:59:33,"Their names are Momolu Stewart, Halim Flowers &amp; Roy Middleton. This makes me so happy to see them recently released from prison doing such great things. https://t.co/mtBObhbABD"
1246269323917905921,2020-04-04 02:52:16,"Recently, I spoke to Dr. @marcmhoward as he teaches his course at Georgetown University. I seen a few familiar faces that were recently released from prison. They all spent over two decades in prison &amp; they were also on the chat speaking to students as Dr. Marc teaches his course https://t.co/txnDlBTZl3"
1246258163432615938,2020-04-04 02:07:55,"Back in July, I visited the Correctional Treatment Facility in Washington D.C. to discuss the Georgetown Prison Scholars program with Dr @marcmhoward. https://t.co/Sd3YZWWekt"
1246176907877593089,2020-04-03 20:45:02,Join us on the journey to end America’s mass incarceration problem and unlock hope for those who need it most. #KKWTheJusticeProject premieres this Sunday at 7/6c on @oxygen. https://t.co/zt7EFQZ7zL
1246152658873921536,2020-04-03 19:08:40,"Shop @SKIMS Smooth Essentials in sizes XXS - 4X on Wednesday, April 8 at 9AM PST / 12PM EST. https://t.co/ILDCSrhKA8"
1246144612609060864,2020-04-03 18:36:42,"Joining the registry is a safe process with a simple cheek swab you can do from home. To learn more,please visit https://t.co/VcTK57lXv7 #GiftofLife #Swab2Save #SocialGood #SocialDistancing #SaveaLife"
1246144590618361857,2020-04-03 18:36:37,Cancer does not stop in the face of #COVID19 and @GiftofLifeMarrowRegistry needs your help now more then ever. Patients are still relying on life-saving marrow &amp; stem cell transplants at this time.
1246128144240857090,2020-04-03 17:31:16,Here’s an easy way to find out how you can watch #KKWTheJusticeProject in your area! https://t.co/mxgZhNQ1LM
